Phenotype:,Hemoglobin A1c,Mean arterial pressure,Body mass index,Heart rate,Oxygen saturation,Hemoglobin total,Poor (N=223),Fair (N=969),Very good (N=79),Excellent (N=132),Cough (N=413),Diarrhea (N=85),Bristol stool scale,Diabetes (N=40),Allergies (N=124),Heart disease (N=59),Asthma (N=62),Stomach illness (N=261),Intestinal illness (N=103),Arthritis (N=43),Painkillers (N=1184),Antibiotics (N=242),Anti-diarrheal (N=60),Anti-parasitic (N=49),Anti-fungal (N=41),Vitamins (N=335),Anti-hypertensive (N=82),Reserved (N=1666),Nervous (N=950),Openness (N=1550),Cognitive impairment (N=100),Dementia (N=185),Alcohol daily frequency,Cigarette usage (N=82),Cigarette frequency,Mild anxiety (N=395),Moderate anxiety (N=123),Severe anxiety (N=59),Mild depression (N=469),Moderate depression (N=138),Severe depression (N=89),Cat (N=960),Dog (N=1384),Parakeet (N=157),No pets (N=220),Cow (N=535),Goat (N=63),Pig (N=269),Chicken (N=1664),Duck (N=636),Turkey (N=413),Sheep (N=51),Geese (N=82),Horse (N=468),Rabbit (N=176),No farm animals (N=171),Mice (N=820),Bat (N=546),Lizard (N=534),Snake (N=546),Bird (N=660),Possum (N=588),Rat (N=590),Squirrel (N=51),No wild animals (N=591),Beans,Tortillas,Rice,Bread,Milk,Yogurt,Cream/butter,Cheese,Eggs,Vegetables,Fruits,Natural juice,Chicken,Beef/pork,Ham/sausages/hotdog,Fish,Diet diversity score,Number of partners,Living with partner (N=1232),Grades 1-3 (N=920),Grades 4-6 (N=528),Grades >6 (N=129),Friend ties (same building),Friend ties (different building),Betweeness (friendship),Transitivity (friendship),Family ties (same building),Family ties (different building),Transitivity (familial),Betweeness (familial),Degree (all ties),Clustering coefficient(all ties),Betweeness(all ties),Kin percentage (to third degree),Altruism,Risk taking,Washing hands (N=1603),Distance to village center,Distance to main road,Number of churches,Altitude,Travel,Monthly expenditure,Household size,Household wealth index,TV (N=958),No electronics (N=89),Earth/Sand floor (N=594),Ceramic floor (N=151),Glass windows (N=86),Unfinished windows (N=59),Clay/mud walls (N=1256),Cement walls (N=402),Concrete roof (N=37),Sleeping rooms,Spring(protected) (N=1441),Tube well (N=91),Dug well(protected) (N=93)
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4957,0.841100183,0.733422796,0.18716892,0.783113969,0.163748698,0.902640736,0.733004689,0.87471447,0.810290128,0.062625435,0.530855994,0.750226477,0.093268668,0.875718826,0.109642698,0.720180565,0.25348108,0.921534543,0.196423779,0.267332809,0.743469156,0.977610156,0.958183007,0.570253685,0.885180946,0.434191867,0.977890697,0.534687693,0.967522911,0.980283642,0.57623472,0.494154598,0.497314784,0.100925637,0.450567458,0.879611326,0.185859975,0.765582274,0.99632671,0.415843795,0.432575132,0.965328097,0.377625357,0.214134062,0.959093318,0.845548571,0.80637768,0.947425896,0.080548895,0.071293377,0.600023116,0.330235744,0.559767227,0.307453105,0.835256824,0.08980168,0.36001493,0.532299845,0.969126984,0.434196844,0.100232124,0.048994269,0.045492047,0.807924037,0.119753284,0.191263622,0.061446393,0.389829035,0.783714057,0.985812008,0.614545476,0.534474905,0.136848389,0.823374205,0.862305355,0.124791351,0.889845046,0.99445484,0.69253342,0.887426037,0.231492061,0.923790395,0.113466115,0.687767222,0.549291821,0.292772419,0.094889725,0.976434884,0.011247741,0.877925472,0.438283973,0.069712517,0.971610057,0.474998176,0.948236014,0.212973517,0.092814476,0.478569144,0.015249998,0.743247269,0.951718743,0.713209408,0.213849045,0.633899567,0.672284605,0.207523549,0.039033028,0.343807379,0.158596945,0.338438775,0.512349783,0.051364944,0.250519227,0.912338876,0.156598511,0.213701394,0.855831429,0.315484169,0.951477684,0.974884309,0.081655475,0.683457522,0.839329331
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus|t__SGB5118,0.226715393,0.356444692,0.883253886,0.768805642,0.862968332,0.883707181,0.957440948,0.743220592,0.060236217,0.638609917,0.888107222,0.935789332,0.589017228,0.67578068,0.288777224,0.847029613,0.662644641,0.772084099,0.504330029,0.764172041,0.03355273,0.459069968,0.411113808,0.345671561,0.988215051,0.72862831,0.634740177,0.751057547,0.457532787,0.279446587,0.700147044,0.272573562,0.242804389,0.385345636,0.936117973,0.293395232,0.531236639,0.748565395,0.068960667,0.259477698,0.060389472,0.488658106,0.640312758,0.57641591,0.20352577,0.670626854,0.916326953,0.526399661,0.558410115,0.892999469,0.314030835,0.403920214,0.965887749,0.006273312,0.858301837,0.529506455,0.588363539,0.443585529,0.681649038,0.753663031,0.570626391,0.017730262,0.583206463,0.810828554,0.954867987,0.73003598,0.067625544,0.156626395,0.519878564,0.108980374,0.067623932,0.755171372,0.619585726,0.71570024,0.389436832,0.994160408,0.430700779,0.612423383,0.745529576,0.917139813,0.879711581,0.638766387,0.266804225,0.157725637,0.239360685,0.82489467,0.866609915,0.340513997,0.395771105,0.187036706,0.292759513,0.78888699,0.116525579,0.953486858,0.601165969,0.436123847,0.399227565,0.203951522,0.765114943,0.840946914,0.819453799,0.63395765,0.677510034,0.020004342,0.329718814,0.612882073,0.059450163,0.464868792,0.184740746,0.002329273,0.310103061,0.051462367,0.000206976,0.479663451,0.0887806,0.066663976,0.123952837,0.028221301,0.47972675,0.971335571,0.953745432,0.671212077,0.939132865
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__GGB3478|s__GGB3478_SGB4643|t__SGB4643,0.338517648,0.826519258,4.62E-07,0.416717296,0.026938841,0.993525325,0.431645643,0.834013417,0.319556136,0.911280792,0.518385689,0.098823329,0.1544125,0.492279975,0.964337043,0.553027546,0.141725703,0.021468758,0.720430828,0.101689911,0.022903086,0.000145712,0.251523524,0.373231989,0.341049087,0.658653836,0.916173148,0.444210422,0.117789926,0.602224705,0.934559837,0.085913592,0.035415011,0.005413055,0.035827178,0.885359748,0.217112673,0.501236525,0.172799578,0.946320367,0.397971207,0.309295754,0.059395793,0.05616218,0.138766756,0.310803916,0.088451153,0.185122609,0.451594291,0.448078051,0.251447744,0.24164659,0.830001015,0.486796125,0.910911656,0.450914776,0.669870889,0.995596389,0.430809513,0.622477985,0.832005827,0.925773202,0.3362839,0.491091346,0.222523702,0.584000806,0.008662236,0.580404375,0.998251587,0.979129394,0.599948075,0.44313928,0.931517982,0.991617702,0.731449661,0.475512693,0.358315546,0.146754628,0.145866664,1,0.189113034,0.372235931,0.6020205,0.439172699,0.018835781,0.000608904,0.039947644,0.314549215,0.989735478,0.762677149,0.458200997,0.478189807,0.057896828,0.5328243,0.104080525,0.126249421,0.408189935,0.518498602,0.149590165,0.224434546,0.015620746,0.993773663,0.330640523,0.854302098,0.466683864,0.101984315,0.725247165,0.809583395,0.19189863,0.329009205,0.200206052,0.980095764,0.418474765,0.008742436,0.669106181,0.915734746,0.264779108,0.887254022,0.413774058,0.860629663,0.08964349,0.443970557,0.852174774
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB1380|s__GGB1380_SGB1883|t__SGB1883_group,0.981304657,0.263712378,0.322112962,0.568879971,0.865455774,0.193916593,0.674104668,0.116082384,0.69977928,0.692135307,0.778578554,0.684070491,0.641307295,0.621381565,0.002184988,0.234138215,0.512734572,0.002455202,1.27E-05,0.241156438,0.199525177,0.03973524,0.627451148,0.377363364,0.038898254,0.562286821,0.029235867,0.675227206,0.128914729,0.011263346,0.720557981,0.017191403,0.792106194,0.13223397,0.565745508,0.026838379,0.402421812,0.016896947,0.646083311,0.617576989,0.224471786,0.324337684,0.679320078,0.930367969,0.850767478,0.660228833,0.158976414,0.009944487,0.570588404,0.0012411,0.716803812,0.592736197,0.617805254,0.940467442,0.284305833,0.269063755,0.852455909,0.604083159,0.337914076,0.116364416,0.295753839,0.23240762,0.312375904,0.092035765,0.07344401,0.42853277,0.574582027,0.015828803,0.060670832,0.684566133,0.074993392,0.436087825,0.732809303,0.342775872,0.016019857,0.147567901,0.036728481,0.910445259,0.077713906,0.489584311,0.077085955,0.022390207,0.995685435,0.517227735,0.657475932,0.914312035,0.083242675,0.100382028,0.610073323,0.397449842,0.295465067,0.447357809,0.435108807,0.569706086,0.889898919,0.03837723,0.508910678,0.485712638,0.438605336,0.371584409,0.830555696,0.191314526,0.480731879,0.759750658,0.061364135,0.293233153,0.93403985,0.039506497,0.021055867,3.66E-10,0.040259219,0.011532489,6.23E-06,0.367938852,0.107194999,0.004172363,0.002079724,0.010159713,0.827922581,0.077134455,0.470348682,0.458225988,0.479807642
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_SGB15346|t__SGB15346,0.076909992,0.599788763,0.705542681,0.35481808,0.811335006,0.766697706,0.057075094,0.88918212,0.246732199,0.790563218,0.220557628,0.430947003,0.257244238,0.770090662,0.017575057,0.131913931,0.656456714,0.634117697,0.643494216,0.947370891,0.379507109,0.123219653,0.519745091,0.850171793,0.220427736,0.19520787,0.940724035,0.690709221,0.833658754,0.886603698,0.297642111,0.350786281,0.773438027,0.991520136,0.671391808,0.734837826,1,0.021773984,0.578460425,0.989169146,0.59815363,0.555449567,0.548354628,0.223273005,0.795359933,0.551196829,0.460831948,0.947647586,0.94979361,0.100621121,0.053861313,0.673004503,0.356684701,0.642152891,0.936156168,0.884452358,0.232759029,0.864644932,0.322229119,0.765868202,0.940390866,0.981809839,0.76181333,0.854541915,0.492811406,0.750114068,0.136259039,0.351229567,0.094262143,0.53005,0.069152243,0.661241794,0.181988821,0.216154517,0.083906022,0.40738763,0.136624545,0.6266739,0.339858172,0.220959262,0.665353607,0.498580488,0.6714606,0.215549875,0.288428656,0.093880351,0.908642378,0.990239226,0.886109109,0.742870167,0.418847622,0.652290796,0.782178489,0.04719145,0.209157092,0.665916477,0.454785846,0.299024636,0.077608533,0.4288135,0.111384906,0.873807964,0.349377641,0.789300825,0.230924786,0.90376683,0.597439628,0.890986033,0.615038602,0.231965596,0.069701606,0.667187013,0.861542728,0.316041081,0.54347984,0.589139484,0.002478426,0.009075149,0.958500577,0.260827064,0.498781224,0.983106381,0.986711989
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4669,0.842583793,0.884974087,0.985756249,0.774019022,0.917956837,0.069008751,0.621383752,0.697127225,0.937386895,0.172650789,0.046125288,0.459968037,0.468770614,0.137410799,0.740475872,0.883650803,0.751088731,0.003807532,0.27868848,0.757247581,0.815931599,0.207211439,0.211409021,0.321298609,0.727471482,0.426912551,0.754450797,0.048232872,0.936901895,0.396035327,0.322815314,0.215349805,0.994574712,0.364591532,0.619220054,0.445083192,0.698862264,0.779074473,0.878355368,0.625086111,0.877585527,0.43156626,0.521414752,0.719171576,0.520517452,0.462512585,0.739779777,0.063789907,0.678422923,0.392672902,0.746802472,0.189448469,0.906728712,0.861081264,0.630661452,0.95466706,0.835657041,0.145160351,0.303897895,0.764965141,0.41163559,0.642867231,0.805779891,0.970457899,0.011650858,0.869285657,0.630715086,0.913073147,0.658615426,0.585190934,0.812974652,0.351258842,0.636156548,0.478301556,0.541035546,0.579256055,0.460100663,0.380778717,0.726203157,0.128298964,0.780036879,0.693599625,0.193197187,0.787909619,0.88720644,0.555481731,0.402418238,0.884004457,0.856731594,0.408130305,0.246164754,0.280967757,0.586608453,0.459846301,0.946126552,0.270212377,0.853427784,0.720254651,0.28405366,0.943553903,0.852314747,0.397043159,0.61696522,0.441174844,0.778780899,0.261660796,0.773397737,0.274124311,0.562395774,0.204973818,0.337687281,0.207396054,0.946085791,0.301722771,0.804072168,0.151792032,0.834471669,0.120937392,0.113461274,0.846331793,0.007546837,0.499482524,0.391882473
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__Candidatus_Gastranaerophilales_unclassified|s__Candidatus_Gastranaerophilales_bacterium|t__SGB8617,0.445073397,0.004811887,0.000956306,0.706912841,0.601470769,0.822394823,0.895434398,0.875278043,0.344625626,0.980063753,0.944783458,0.78710609,0.957725312,0.708192786,0.746046405,0.011942192,0.916326953,0.492723647,0.092098413,0.646724919,0.599041826,0.013177975,0.481943764,0.517692911,0.199445344,0.941745718,0.464556977,0.689487648,0.83709479,0.11868748,0.129231797,0.504487946,0.294687982,0.135216831,0.220789346,0.993385482,0.740396404,0.785090151,0.413298668,0.571463982,0.278789641,0.993108329,0.195573636,0.931385955,0.867915656,0.719802785,0.788461664,0.939684243,0.403589876,0.474271155,0.900135006,0.334934601,0.680626815,0.382459353,0.464270724,0.674016814,0.000144603,0.046710397,0.675477128,0.952911691,0.864522231,0.300279391,0.791547367,0.729499101,0.51226545,0.30758704,0.718729563,0.826583574,0.48634671,0.039427755,0.809488787,0.50494592,0.645462004,0.955369188,0.110135405,0.486402234,0.195584963,0.294260342,0.568388656,0.405577279,0.227788764,0.486313591,0.669757369,0.471815852,0.312881266,0.140150832,0.706587807,0.263598388,0.186239022,0.532702297,0.857136221,0.193818454,0.564641299,0.50443396,0.684508974,0.192318515,0.997012954,0.624395781,0.045201781,0.058265072,0.459934077,0.548841876,0.949763142,0.439273333,0.84204896,0.050286447,0.053148706,0.066562728,0.194673246,0.004749095,0.035219451,0.34334292,0.325468342,0.517601305,0.980885688,0.962498421,0.348387231,0.666940925,0.143230494,0.172090754,0.412754275,0.265963337,0.631366982
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9705|s__GGB9705_SGB15225|t__SGB15225,0.879373426,0.705434185,8.34E-05,0.770903544,0.913894466,0.756023111,0.197484403,0.467888256,0.888912212,0.386453572,0.503064188,0.235236829,0.01041956,0.418245183,0.333283617,0.432650124,0.60110177,0.108369715,0.197890173,0.917138933,0.311069523,0.036604011,0.27975406,0.552592622,0.58668454,0.915566878,0.632238286,0.583864131,0.312527055,0.536293892,0.163644175,0.910915765,0.33304259,0.939980056,0.887369819,0.399949195,0.600004046,0.272385532,0.714510379,0.176403962,0.52759494,0.945964345,0.152230028,0.234163306,0.216292307,0.253240597,0.950024141,0.963633762,0.553911422,0.092642343,0.114498531,0.954294925,0.234768392,0.636032643,0.431964417,0.625845215,0.010295917,0.199444775,0.076464765,0.87689195,0.907303226,0.37479714,0.552232836,0.577277592,0.825505023,0.926450716,0.476720327,0.0374805,0.892358098,0.959418164,0.272039006,0.896829959,0.825440326,0.957193074,0.646676295,0.829549819,0.131614105,0.898720697,0.899359344,0.475341667,0.31827096,0.037181928,0.342421654,0.352557809,0.175525278,0.069363471,0.843300081,0.479924926,0.048467806,0.217990846,0.899186866,0.070929243,0.675535274,0.52833588,0.133273594,0.02507595,0.373186623,0.370011772,0.936707522,0.524027502,0.914380878,0.761163825,0.461316687,0.979138448,0.032390177,0.941052282,0.485265682,0.06201958,0.010062768,0.911759364,0.856391055,0.996593598,0.303353747,0.147097601,0.064742048,0.63051511,0.804412137,0.764900807,0.88707908,0.593713499,0.802193027,0.804619061,0.864180435
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9635|s__GGB9635_SGB15103|t__SGB15103,0.917387354,0.157560781,1.45E-07,0.067081421,0.908519845,0.406845766,0.653525516,0.674114623,0.086855218,0.515845669,0.860972723,0.961091089,0.259771817,0.258350955,0.010786038,0.673252235,0.982526803,0.018384531,0.009768577,0.446129304,0.245817223,0.081401359,0.179070232,0.879243422,0.056450486,0.859228045,0.945298612,0.671242441,0.654613635,0.855849849,0.199045952,0.724283446,0.332747741,0.905230339,0.772687852,0.997434223,0.999790664,0.594214239,0.230139782,0.851586607,0.727925911,0.727348532,0.057938578,0.026167464,0.333551166,0.166307435,0.89527135,0.572098568,0.607884954,0.939328749,0.738730701,0.40293815,0.251028101,0.565192646,0.153005833,0.979122278,0.4820419,0.194489974,0.73893085,0.723797423,0.349041736,0.567165953,0.425933842,0.659532586,0.048789595,0.833579507,0.017856007,0.372301284,0.402694053,0.826093929,0.565871117,0.275757583,0.463114032,0.457556545,0.02791368,0.780136222,0.090726856,0.492856081,0.397092769,0.858059993,0.751550069,0.207012809,0.204031373,0.14692081,0.829220118,0.43987139,0.294218053,0.9205285,0.291659327,0.834852464,0.739259555,0.202499774,0.183844114,0.411359316,0.028239419,0.075548967,0.226538019,0.939380973,0.308747767,0.934256495,0.889100332,0.990672528,0.265841904,0.607861654,1,0.04264338,0.467185453,0.481052389,0.003685247,0.023269698,0.234792115,0.467560946,0.034477344,0.531957944,0.00018931,0.139861043,0.128911056,0.243043711,0.10458545,0.961744947,0.775432476,0.182595666,0.762624856
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM49_4BH|t__SGB4652,0.108565344,0.234893685,0.743750661,0.124689732,0.085285104,0.400996705,0.24191726,0.387523052,0.33596517,0.817515162,0.615072797,0.166373432,0.373403411,0.05123543,0.426176311,0.732075085,0.675164276,0.888693339,0.930398803,0.399460979,0.475453417,0.005784317,0.381087019,0.216972863,0.726361146,0.936194895,0.826225241,0.200943563,0.058561957,0.75422513,0.510347733,0.669546035,0.706287002,0.087236877,0.057526317,0.789394775,0.76846457,0.599629069,0.211921652,0.743145736,0.457392892,0.749818017,0.869765903,0.755303099,0.88431318,0.831196983,0.923521351,0.137741329,0.475764491,0.097701888,0.842813135,0.801550514,0.861623374,0.1573997,0.088202056,0.986905427,0.326025738,0.86341056,0.821952173,0.380998654,0.825523834,0.982823982,0.083331869,0.075710808,0.808791765,0.37191133,0.223476763,0.752619314,0.493910412,0.20464459,0.780016999,0.872046308,0.101452581,0.523681815,0.327802904,0.186305454,0.063894438,0.058734024,0.341766018,0.052989811,0.626287894,0.052808445,0.052058522,0.990487901,0.995587318,0.563407093,0.890526384,0.253578984,0.057271998,0.982420084,0.491535034,0.701902134,0.216559504,0.697791268,0.813868515,0.838454245,0.235316845,0.632672594,0.353483389,0.80196245,0.506801757,0.688121946,0.398602101,0.498002782,0.031344832,0.781489471,0.386209624,0.224268044,0.618416361,0.004813842,0.015000457,0.361811328,0.106855792,0.009205724,0.517376402,0.987189541,0.91915022,0.750960176,0.928988737,0.076478754,0.962147334,0.551485392,0.188300156
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9615|s__GGB9615_SGB15052|t__SGB15052,0.000753464,0.795935772,0.638078886,0.230010979,0.022741797,0.797645541,0.83667415,0.776224996,0.69161183,0.923646807,0.866416197,0.148026479,0.357607581,0.030519,0.099084584,0.995550223,0.938915297,0.047407379,0.033926017,0.333002366,0.054572384,0.011084868,0.124665479,0.893948423,0.896673065,0.600391095,0.001102985,0.941551814,0.881170809,0.166540584,0.382397078,0.667080794,0.134889044,0.546734751,0.778387712,0.65952158,0.584614687,0.882301034,0.962483289,0.832351195,0.325415398,0.631451039,0.290164157,0.116092111,0.306018578,0.953716684,0.631850521,0.948086594,0.841677125,0.889868748,0.501332688,0.971340565,0.553787215,0.330842939,0.612384708,0.700047464,0.144127861,0.010168839,0.550185854,0.29595656,0.101756108,0.282457199,0.040224584,0.327994886,0.000776589,0.238262082,0.438568361,0.497786628,0.056520701,0.126536561,0.649287599,0.391572944,0.047826785,0.940436787,4.69E-05,9.79E-05,0.020559821,0.135633439,0.002002227,0.76883957,0.019427112,0.051748114,0.047626154,0.664913333,0.929748273,0.320349601,0.891280264,0.463538259,0.133966091,0.758627273,0.367785265,0.911306969,0.706494541,0.194389507,0.199996378,0.743426801,0.134786878,0.365217962,0.710290788,0.823240616,0.439149239,0.082786542,0.644865696,0.08333205,0.288399645,0.651000297,0.85697452,0.329969827,0.004618249,2.63E-05,0.006412406,0.008753764,0.000416267,0.13996933,0.000834767,0.396743189,0.106602526,0.163009446,0.212694482,0.000297797,0.603350978,0.624119584,0.487499728
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF36_4|t__SGB4644,0.574935777,0.229848324,1.27E-07,0.19020967,0.558763329,0.612372799,0.858134653,0.486750824,0.763422754,0.971797164,0.184365201,0.862095669,0.086813306,0.285157501,0.30973944,0.395788358,0.027215662,0.153642334,0.865412466,0.868174954,0.929694711,0.032414453,0.090296649,0.908450541,0.412770988,0.97613628,0.575377871,0.766859026,0.883537695,0.939059182,0.586370256,0.818287465,0.099728638,0.01056594,0.219873212,0.991667014,0.969491399,0.889370699,0.219003742,0.970532691,0.611636153,0.24111255,0.125565417,0.868502402,0.565196808,0.175868881,0.73728237,0.535940481,0.89652372,0.555282349,0.370717037,0.936068204,0.377583794,0.747036243,0.165787543,0.601065743,0.230224022,0.825940641,0.062235019,0.532398282,0.886696057,0.556181859,0.936156168,0.680050779,0.318918861,0.626070555,0.936663459,0.373933131,0.427682415,0.897780144,0.706999445,0.668215724,0.038095436,0.408971315,0.405113665,0.697844299,0.824936089,0.798323788,0.981029822,0.870753043,0.933119302,0.965157004,0.649525494,0.264051964,0.004098832,0.019558258,0.434074882,0.885915083,0.927351301,0.563106937,0.846728183,0.128850738,0.835035086,0.336545786,0.205293759,0.177315359,0.533827018,0.66276471,0.203192738,0.865605534,0.214757405,0.509373642,0.925205815,0.560182018,0.398765481,0.530673151,0.237747386,0.199161865,0.943684882,0.22742113,0.429646536,0.992699475,0.87654569,0.253255402,0.572599797,0.121419699,0.695227856,0.529131971,0.885911849,0.117559234,0.986344921,0.603198127,0.663656168
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB15309|t__SGB15309,0.000165588,0.497645391,0.00385355,0.003319574,0.093860492,0.701866397,0.89237131,0.552316795,0.29573862,0.818331417,0.737518494,0.295208727,0.911398112,0.504628411,0.007615166,0.317130169,0.442810374,0.038419755,0.000776958,0.931862274,0.90199192,0.079550327,0.107937534,0.183249407,0.272930974,0.456466075,0.180121587,0.310610224,0.07314364,0.063472142,0.395352585,0.946300434,0.388008701,0.388504379,0.787443932,0.556409061,0.59760142,0.083455292,0.361738366,0.417180542,0.173203977,0.320195037,0.215768355,0.032620641,0.838348372,0.433903501,0.933541543,0.72816891,0.564842598,0.303884108,0.403745997,0.447997672,0.146732564,0.929520197,0.617096027,0.362618504,0.446300286,0.582713333,0.949771534,0.820002264,0.926562674,0.63284131,0.358716828,0.405636162,0.17698897,0.146006174,2.98E-05,0.291590316,0.721796383,0.210499517,0.198214011,0.158314711,0.589366971,0.544063815,0.004837098,0.04338598,0.020703153,0.681471727,0.020482422,0.900145464,0.097755485,0.344465579,0.013176165,0.543921206,0.985682019,0.160208405,0.416540221,0.569326463,0.535589492,0.282073864,0.922750796,0.395813283,0.273191192,0.814717237,0.138494503,0.364256999,0.115801531,0.362905348,0.84904116,0.713307937,0.907332423,0.471672012,0.827174611,0.730156107,0.744335464,0.334131127,0.662857552,0.491798445,0.010204986,6.14E-07,0.020220345,0.098446141,6.16E-05,0.020237787,0.000571402,0.859880715,0.567196036,0.575583114,0.06279487,0.032998143,0.302173528,0.631455193,0.958749522
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_unclassified_SGB6276|t__SGB6276,0.097815246,0.785892501,0.000350274,0.399557867,0.210934055,0.150494175,0.102408375,0.336254095,0.610523891,0.787179845,0.522421956,0.859404948,0.25969002,0.72544877,0.27014785,0.409557839,0.819840451,0.30636753,0.088552985,0.83750678,0.128320172,0.000629362,0.885725146,0.92217462,0.347551073,0.619659631,0.066398544,0.50341928,0.054799543,0.069726724,0.042197005,0.301929872,0.218019241,0.177789767,0.053456092,0.873366685,0.122972542,0.822636939,0.099478976,0.935456893,0.051898257,0.085163423,0.260024965,0.244240866,0.506292839,0.293921825,0.692687438,0.433578305,0.963289593,0.325724205,0.859371044,0.496512755,0.089690518,0.435407577,0.664852124,0.866953072,0.350766116,0.10195992,0.613645503,0.186676471,0.09608478,0.436572907,0.656621565,0.796560853,0.013584902,0.442740496,0.00400818,0.763396035,0.60259747,0.533640919,0.26366842,0.00211038,0.006095559,0.084140504,0.014751101,0.065353848,0.001032734,0.002254742,0.048029336,0.873219074,0.52943637,0.131976046,0.155505934,0.160975381,0.908308885,0.28451535,0.001427648,0.636649785,0.841962404,0.953493617,0.4922674,0.241272847,0.862762573,0.984181629,0.910237543,0.952514922,0.272665693,0.786199994,0.004460967,0.948419303,0.925408785,0.541557454,0.915990589,0.967428333,0.894067327,0.2090011,0.712231693,0.563071183,0.078546072,2.83E-05,0.008188432,0.088850174,0.007203234,0.476064872,0.055561008,0.423164628,0.916082091,0.435774584,0.651843647,0.455022207,0.250206394,0.48209419,0.713698048
