Phenotype:,Hemoglobin A1c,Mean arterial pressure,Body mass index,Heart rate,Oxygen saturation,Hemoglobin total,Poor (N=223),Fair (N=969),Very good (N=79),Excellent (N=132),Cough (N=413),Diarrhea (N=85),Bristol stool scale,Diabetes (N=40),Allergies (N=124),Heart disease (N=59),Asthma (N=62),Stomach illness (N=261),Intestinal illness (N=103),Arthritis (N=43),Painkillers (N=1184),Antibiotics (N=242),Anti-diarrheal (N=60),Anti-parasitic (N=49),Anti-fungal (N=41),Vitamins (N=335),Anti-hypertensive (N=82),Reserved (N=1666),Nervous (N=950),Openness (N=1550),Cognitive impairment (N=100),Dementia (N=185),Alcohol daily frequency,Cigarette usage (N=82),Cigarette frequency,Mild anxiety (N=395),Moderate anxiety (N=123),Severe anxiety (N=59),Mild depression (N=469),Moderate depression (N=138),Severe depression (N=89),Cat (N=960),Dog (N=1384),Parakeet (N=157),No pets (N=220),Cow (N=535),Goat (N=63),Pig (N=269),Chicken (N=1664),Duck (N=636),Turkey (N=413),Sheep (N=51),Geese (N=82),Horse (N=468),Rabbit (N=176),No farm animals (N=171),Mice (N=820),Bat (N=546),Lizard (N=534),Snake (N=546),Bird (N=660),Possum (N=588),Rat (N=590),Squirrel (N=51),No wild animals (N=591),Beans,Tortillas,Rice,Bread,Milk,Yogurt,Cream/butter,Cheese,Eggs,Vegetables,Fruits,Natural juice,Chicken,Beef/pork,Ham/sausages/hotdog,Fish,Diet diversity score,Number of partners,Living with partner (N=1232),Grades 1-3 (N=920),Grades 4-6 (N=528),Grades >6 (N=129),Friend ties (same building),Friend ties (different building),Betweeness (friendship),Transitivity (friendship),Family ties (same building),Family ties (different building),Transitivity (familial),Betweeness (familial),Degree (all ties),Clustering coefficient(all ties),Betweeness(all ties),Kin percentage (to third degree),Altruism,Risk taking,Washing hands (N=1603),Distance to village center,Distance to main road,Number of churches,Altitude,Travel,Monthly expenditure,Household size,Household wealth index,TV (N=958),No electronics (N=89),Earth/Sand floor (N=594),Ceramic floor (N=151),Glass windows (N=86),Unfinished windows (N=59),Clay/mud walls (N=1256),Cement walls (N=402),Concrete roof (N=37),Sleeping rooms,Spring(protected) (N=1441),Tube well (N=91),Dug well(protected) (N=93)
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB14136,0.017742922,-0.014197251,-0.157268364,-0.004487623,-0.001950964,-0.093349982,0.104969634,0.086133936,0.609883321,0.36678685,0.334678704,-0.397133213,-0.113604302,-0.186078377,-0.501142176,0.130272188,0.326720427,-0.85232192,-0.988641903,0.725356789,-0.196575537,-0.333168416,-1.685021056,-0.331295064,1.336100842,-0.04148841,0.153047903,0.057220446,0.002849117,-0.025768465,0.027617318,0.041209425,0.003892909,-0.22996549,0.057556129,-0.134259027,-0.001739355,-0.01139528,0.124024499,-0.14645956,-0.247938921,0.03171742,-0.038042092,0.206887375,0.123649661,0.032386531,0.361557609,0.114523809,-0.193235449,-0.276041395,-0.000292951,0.044017395,0.276764904,0.326365041,0.673082265,0.335118248,-0.456194606,-0.053027116,-0.633069576,-0.64462909,-0.273836082,-0.243987674,-0.16431741,-0.371700943,0.048518998,0.247447769,-1.025875558,-0.341649256,0.604504961,0.07980811,0.044714447,-0.282361508,0.341997923,-0.492063073,0.253317503,0.220533724,-0.214937249,0.33827287,0.096541887,-0.335188909,0.36001388,0.034537057,-0.1226803,-0.215616151,-0.441980713,0.322343006,0.427247677,-0.576362282,0.151758639,0.080753709,-0.240266976,0.208167307,0.018254483,0.581162706,0.013701212,0.021810257,0.427428915,0.071115912,-1.424157347,-2.62E-06,0.007972258,-0.289646389,-0.093195571,0.014177429,0.117556907,0.000372139,-0.430889776,6.03E-05,-0.056418977,0.117346993,-0.006334818,-0.288732613,-0.286361936,0.499039022,-0.067611422,-0.185393544,-0.249812205,0.092174144,0.04827497,0.082306403,-0.518186304,-0.151915113,0.956150212
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus|t__SGB4959,0.090906617,-0.01416719,-0.025169012,0.009762857,-0.129439924,0.062426023,0.261644256,0.106324126,0.352920995,-0.370646632,0.451852509,-0.193206153,-0.055097962,-0.211644472,-0.242573651,0.301662216,0.081207061,-0.277616901,-0.528895607,-1.082055427,0.104892754,-0.050326142,-0.661181745,-0.633928057,0.566146855,-0.152463538,-0.39099324,0.065111709,0.081212677,-0.129998622,0.429046801,-0.472775952,0.030779679,-0.263943306,-0.064345519,-0.013608254,0.192163052,-0.295458466,0.137490172,-0.22138409,-0.174664084,-0.094624654,0.069550666,0.488256649,-0.31653569,-0.194474093,0.178205803,-0.593848208,-0.009539385,-0.423943347,-0.393292336,0.207767546,-0.112837915,0.123594918,0.565932394,0.002977008,-0.118431479,-0.12047628,-0.186818701,-0.269881287,-0.126850543,-0.258908189,-0.324627954,0.060519086,0.119289889,-1.002387952,-0.282451705,-0.382036988,0.106807493,0.439283824,0.200811743,0.201548724,0.62212968,-0.032926482,0.468774585,0.229487191,0.464367968,0.42133271,0.602330292,-0.381680866,0.829188132,0.101494197,0.062779681,0.052838253,-0.088796573,0.071185042,0.900696864,0.480828851,-0.073984545,-0.010689096,-0.271468478,0.126970343,0.007006325,0.06086596,0.014489535,0.01038812,-0.50543117,0.083932256,-1.495862518,-0.000294507,0.002652342,-0.039109246,0.187119103,0.018389459,0.28623243,0.001412542,0.300834099,5.96E-05,0.001233143,0.239895484,0.444348847,-0.377543256,-0.326432466,0.962536387,-0.029678053,0.835733106,-0.074566678,0.113220748,0.289474887,0.133191477,0.306072426,-0.067437269,-0.639971125
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrionaceae_unclassified|s__Desulfovibrionaceae_bacterium|t__SGB15460,0.09617338,-0.004759834,-0.074083819,0.009317228,-0.098567397,-0.035539671,0.273845857,0.223881088,0.054209622,-0.125405378,-0.072939725,-0.632855738,-0.042141726,-0.176362961,-0.009448623,-0.048298556,0.021445856,0.021600017,-0.427180164,-0.139634837,0.091359368,0.058795907,-0.53937449,-0.529122804,1.177611639,-0.477262641,-0.389845637,-0.028492812,0.032890584,-0.103271529,0.044859078,0.141763219,-0.014640601,-0.35425004,0.07759463,0.044522252,0.025865133,1.054370783,0.393909441,0.359204869,0.692760406,0.083380096,0.151604672,0.370406807,-0.226306623,-0.044060339,-0.319648163,0.014674055,0.195549767,-0.086682253,-0.080230359,-0.343019745,0.262655019,0.208439007,-0.093692521,-0.071994083,0.209298722,0.248686185,-0.098169022,0.020278244,0.167469707,-0.002251295,0.09517572,0.115563864,-0.256119843,-0.183892986,1.16567102,-0.90731402,0.220297986,-0.029087806,-0.183744985,-0.185320712,-0.069523458,-0.033248509,-0.163428182,-0.305264646,-0.125900987,0.153570412,0.229671552,0.132021724,0.332580671,-0.042318688,0.188276046,-0.91687818,-0.04841323,0.015359591,0.266451232,-0.47866598,-0.036478082,0.035195323,-0.124751694,0.061227968,0.027376338,0.485825154,0.020418108,0.010781798,0.270165133,0.03410822,-1.458309777,-2.85E-05,0.005752315,0.199062348,-0.234361201,-0.016390425,0.066532282,0.000158745,-0.065305349,-2.23E-07,-0.039416361,0.114191864,0.314763273,-0.182837896,-0.17095673,0.188495092,-0.797587293,0.401687725,-0.032637591,-0.020683367,-0.447508841,0.114449723,0.032193884,-0.371073184,0.007603513
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB15409,0.040097197,-0.004582528,-0.134425263,0.000241606,0.028313412,-0.01502551,-0.407053458,0.100190731,-0.252394585,0.29633795,-0.243404071,0.297019687,-0.073419797,-0.485811511,-0.551177954,-0.165249647,-0.447963483,-0.580318087,-0.64085828,-0.402131598,-0.008162586,-0.417569121,-0.789651653,-0.283753978,0.421215751,0.25004251,0.279814958,0.030615129,-0.065140143,-0.027150197,-0.088743143,0.168347168,0.031822084,-0.0994176,0.037654642,-0.023579836,-0.272912638,-0.511059391,-0.04388623,0.104333906,-0.374936342,-0.223959667,-0.293107074,0.215324335,0.26241659,-0.253973079,-0.341841776,0.040692487,-0.012299439,0.043869674,-0.177413404,0.030487793,0.263649034,-0.105537141,0.278135286,0.286283955,-0.087099267,-0.041344421,0.027811117,0.037273166,0.154562391,0.162825105,0.089115799,0.123418391,-0.279990721,0.334548628,-1.678599069,-0.066363739,0.711729764,-0.15747813,0.212244738,-0.23218259,-0.272124315,-0.357501289,-0.541163224,-0.019803063,-0.475492204,0.186906929,-0.337396652,-0.242311269,-0.512308513,-0.114994664,-0.023794386,-1.026226237,-0.23461514,0.31113966,0.343177618,-0.401094662,0.128300295,0.066819866,-0.255301183,0.07958763,-0.001154675,0.222237089,0.054746365,0.006031387,0.327704916,-0.00042935,-0.647579665,5.07E-05,0.010455029,-0.379577501,-0.396531278,0.041073388,0.229538746,-0.000582914,-0.139544448,-2.26E-05,0.031786397,0.010098953,-0.004062062,-0.047355797,0.026147263,0.474313244,-0.174707908,0.716733446,-0.229085238,0.183414646,-0.25281176,0.053524595,0.089616056,-0.27331713,-0.51196198
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB15411,0.140759026,-0.007289041,-0.141088244,0.002841558,0.033371007,-0.007824453,-0.031959239,0.053945971,-0.175499282,0.740367184,-0.236961288,-0.461950338,-0.128847668,0.146388262,-0.097202653,0.278961772,-0.829447304,-0.744457034,-0.960253285,0.136862147,-0.166096728,-0.608777361,-0.427197894,-0.135793303,0.25186734,-0.130648301,0.264187598,-0.003772375,-0.027619538,0.085601967,-0.079274529,0.282810428,-0.105405631,-0.334771846,0.009816596,-0.078612117,-0.051880733,-0.162194768,-0.085451913,-0.558827666,0.31181464,-0.175094034,-0.071964861,-0.047407293,0.309093379,-0.219615298,-0.005369395,0.0358055,-0.10434752,0.202556475,-0.159712222,-0.46270422,0.314199642,-0.155854746,0.118046058,0.111444588,-0.272446507,-0.1855242,-0.315864286,-0.378529044,-0.107451773,-0.083612438,-0.06821845,-0.119865067,-0.04694967,0.42153783,-1.252495327,-0.559729042,0.243032056,0.289816341,-0.237620539,-0.142549578,-0.234166889,-0.038009243,0.016133763,0.296213982,-0.138386569,-0.030560488,0.230895349,-0.095236779,-0.40710123,-0.037286782,-0.02545504,-1.1445799,-0.344257515,0.153627997,0.628041016,-0.427560581,0.086522972,0.041627023,-0.896056807,0.173833076,0.022030158,0.061993783,0.038159131,0.016911698,-0.215467392,0.086813409,-1.677544364,-6.02E-05,0.008121687,0.026141355,-0.029585697,0.01869887,0.197596732,0.000100133,0.08384743,2.66E-05,-0.013211017,0.034998677,0.032967827,-0.565577581,-0.014166836,0.010050575,0.029025318,0.138773066,0.208446739,-0.239894871,-0.212232672,0.029843359,-0.124753461,-0.266256687,0.405587392
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4953,-0.025079913,-0.006498859,-0.114314505,0.000262223,0.052816057,0.018924799,-0.717032399,-0.306867804,-0.558501063,-0.61294045,-0.033262727,0.047707278,-0.112429908,0.510145207,0.191014254,-1.086142338,-0.51119157,-0.910460501,-0.842128962,-0.090715018,-0.326637329,-1.129947895,-0.85753156,-0.97055043,1.130366516,-0.037425173,-0.637581328,-0.078897529,-0.015595863,0.035380484,-0.405324468,-0.232771182,-0.105816568,-0.914570526,-0.109928078,0.154174008,-0.165836034,-0.536379738,-0.107061597,-0.109243981,-0.044860535,-0.259710269,-0.096907912,0.012214031,-0.046177361,-0.242822871,-0.791203042,-0.302982756,0.204762286,-0.107242267,-0.288477791,-0.318652154,0.225755283,0.075134367,0.328832708,-0.20843143,0.010702564,-0.371411731,-0.168674173,0.119566622,0.116771758,0.020256023,0.152615088,0.023188193,-0.01764941,0.342393049,-0.213744049,0.189545992,-0.236354344,-0.140582449,0.444815736,-0.279402266,-0.160951526,-0.407769932,0.108160845,-0.064612688,-0.509541613,-0.351998541,-0.717034032,-0.355191773,-0.626953202,-0.063293207,-0.126414765,0.558140429,-0.123340535,0.022467582,0.729597174,-0.597054858,-0.070447829,0.017258215,-0.210827508,0.058658573,-0.035395821,-0.336268883,0.003072848,-0.006235555,0.342940417,-0.01081829,-1.745475408,0.000379725,0.014675935,-0.644402032,0.442212472,0.038911512,0.098644356,0.001281463,-0.197048992,4.60E-05,-0.050118757,-0.071333796,-0.157692901,0.11202094,0.172748696,-0.242719096,0.052371381,0.368452533,0.13537248,-0.56192395,-0.023455402,-0.120185997,-0.496801538,-0.013504069,0.315045518
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9633|s__GGB9633_SGB15091|t__SGB15091,-0.039828674,-0.001345809,-0.142322227,0.003408443,-0.030477443,0.097900569,-0.27507577,0.016221533,-0.476790276,0.615300694,-0.004433652,-0.164112872,-0.131786372,-0.278113364,0.314340577,-0.815112953,-0.540520763,-0.479533663,0.003893158,-0.373659245,-0.055365637,-0.918077159,-0.254255922,-2.043620325,-0.52529222,0.003852723,-0.320840166,-0.176927462,-0.021166831,-0.071540173,-0.308223472,0.162546587,-0.10017038,-0.079508041,0.120404169,0.145618306,-0.129782769,-0.030989476,0.020332431,-0.290920964,-0.12179434,-0.113146955,-0.21254346,0.185483763,-0.113641427,-0.046055171,-0.569465518,-0.034233229,-0.084584085,-0.026268545,-0.031437683,0.502812783,0.8437654,-0.268295143,-0.605538192,0.003878641,-0.095348667,-0.043098343,-0.145870812,-0.050945693,-0.071581979,-0.020298966,0.16113393,-0.292558724,-0.289168072,0.352215779,-1.958774995,-0.310613915,0.299630002,0.189553056,-0.267970883,-0.28153952,-8.83E-05,-0.174563866,0.002231957,0.075322342,-0.257947895,-0.177712397,0.617767342,-0.038561444,-0.56423606,0.055912377,0.174962744,-0.148949738,-0.325540659,-0.228408624,0.971216792,0.605348467,0.115150081,0.066368362,-0.245239121,0.074816383,-0.037255265,-0.258896374,-0.033873533,0.004787292,-0.158671455,0.060665963,-1.570978333,-0.000425146,0.005682981,-0.086336759,0.100966719,-0.006251502,0.038488521,0.001267914,0.046911623,-1.99E-05,-0.015661446,-0.015307358,0.011735854,-0.286026481,0.098535561,0.534424639,0.161099515,0.74119797,0.005471322,-0.161813096,0.995214822,-0.005930312,-0.105529767,0.463370668,-0.210879641
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB6452,0.01227839,0.004258903,-0.080760112,-0.000111998,0.063479649,0.03224907,-0.009159112,0.035836275,-0.344010596,0.238228307,-0.110779415,-0.826939015,-0.034074222,-0.252496075,0.221421543,0.268835391,-0.057769659,-0.374493394,-0.196803624,0.609103383,-0.119594679,0.166232456,-0.41928908,-0.164003403,0.613094842,-0.023270244,0.397693416,-0.024024878,0.053528506,-0.057868734,-0.285907436,-0.248640558,-0.077999635,-0.305393534,-0.049295505,-0.146461611,0.664410097,0.073843509,-0.139228632,0.23224716,-0.095383235,-0.20818135,0.01712751,-0.242376303,0.060698547,-0.419911522,-0.089810563,-0.129872331,-0.011706251,0.224977413,0.208775456,-0.464288842,-0.105845372,0.057952396,0.105395209,-0.040069223,-0.122144041,-0.023862437,-0.25680974,0.035834715,0.069206204,-0.037114741,-0.121257077,-0.123100175,-0.334455941,0.406780988,1.658054287,-0.252104093,-0.168713756,-0.352631025,-0.827740282,-0.195025765,0.014659506,-0.202400089,-0.19978386,0.025336972,-0.31184132,-0.255528648,-0.816731563,-0.546162444,-0.391495619,-0.027661153,0.017996872,-0.091159743,-0.007407818,0.007552801,0.09376517,0.247836055,0.016679286,-0.000907714,-0.101984592,0.041908493,-0.053806615,-0.044867671,0.022840012,-0.003670985,-0.073904317,-0.036894433,1.312648121,-0.000340978,-0.010987697,-0.003400335,-0.387541218,-0.013994402,-0.095575921,-0.002060335,-0.359433773,-1.35E-05,0.032410102,-0.062423893,-0.005622524,0.386248975,0.221172312,-0.2304706,-0.355256219,-0.344390691,0.540461872,-0.262227833,0.471316399,-0.00410559,0.14901561,0.37389879,-0.228411999
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB14250,0.057027285,-0.008797285,-0.172377741,0.012428685,-0.124307975,0.051470611,0.047859362,-0.074366994,9.83E-05,0.333560257,0.157427516,-0.270299524,-0.185311793,-0.134737174,-0.206336139,0.500700861,-0.027277095,-0.654735551,-1.099546631,0.026530436,-0.1178008,-0.540642078,-0.723900285,-1.190124524,0.337611238,0.392367242,0.906588555,-0.018598088,0.04559154,0.093020243,0.139481464,-0.666277316,-0.100068314,-1.13855372,-0.071532995,-0.025474927,-0.442653938,-0.156212052,-0.255908425,-0.408175346,-0.055194591,-0.056050661,-0.263096481,0.032460549,0.161291872,-0.216755567,-0.754227465,0.058196201,-0.132755351,-0.289289892,-0.091139495,-0.767760871,0.183278155,-0.160448489,0.103957369,0.212134645,-0.591907734,-0.056729431,-0.686174263,-0.513684491,-0.155131381,-0.090305502,-0.179875238,-0.207118353,0.105273873,-0.023280438,0.282753179,-0.161038324,0.525674513,0.116050199,0.035524884,-0.053265721,0.350707828,-0.205091684,0.036213768,0.404380313,-0.165855292,0.390390106,0.26384319,-0.258204914,0.635929431,-0.048116543,-0.011860133,-0.473333681,-0.361352686,0.342588137,0.098231028,-0.344630169,0.017440995,0.052325081,-0.670454475,0.143528031,0.023608091,0.322924753,0.012913785,0.009850788,-0.097121479,0.090203868,-0.661325588,4.05E-05,0.009505414,0.105998353,-0.201257288,0.005449248,0.314164987,-0.000415222,0.140914581,1.26E-05,-0.034487712,0.200961994,0.420292402,-0.165079153,-0.407086919,0.245664954,-0.336790498,-0.002592312,0.018835715,0.01712991,-0.026405738,-0.071093581,0.145173919,-0.113089042,-0.23711397
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB6486,-0.082656832,-0.003749323,-0.073554684,-0.016405085,0.089438991,-0.041415466,-0.114775709,-0.125208709,-0.916036218,-0.304910289,-0.19814546,-1.412298334,-0.04055449,0.261705365,0.27727212,0.490648157,-0.141646461,-0.396882459,-1.040389105,0.159913468,-0.203268116,-0.162686853,-0.541046323,-0.260594403,1.635371527,0.074328212,-0.332619098,-0.043108939,0.010934932,-0.081309913,-0.121298425,-0.043664194,-0.134185109,-0.843524176,-0.138106631,0.136499747,-0.076924035,-0.411749617,-0.011168257,0.170624729,0.695230024,-0.037071904,-0.035628993,0.123376772,0.01738031,-0.123534426,-0.146555157,-0.278219376,0.326767308,0.230380681,0.218800936,0.110528028,0.030090567,-0.02699887,0.332848681,-0.119386179,0.309228145,0.310811337,0.051066718,0.035642667,-0.07272495,0.29065005,0.016446847,-0.328781933,-0.404988146,0.793109514,1.095570261,-0.216619748,0.170731223,-0.006089435,0.458091429,-0.502925878,0.073225197,0.066954814,-0.587538752,-0.227625889,-0.267376157,-0.318241759,-0.793735155,-0.531540544,-0.498507829,-0.04478471,0.145831646,-0.165152614,-0.208864425,0.11727061,-0.099180156,-0.520324716,0.067896416,0.021117675,-0.329688751,0.062197123,0.036960237,0.187156922,-0.001619074,0.000717598,0.379841371,-0.037566412,0.811873515,-0.000315018,0.001984099,-0.391099573,-0.160731386,-0.003260537,0.07169071,-0.000744657,-0.385049616,4.45E-05,0.012874966,-0.106725921,-0.126798767,-0.38869171,0.199614244,-0.287501816,-0.683573129,0.504080208,-0.00623895,0.075235513,-0.302890716,-0.027063401,0.082025153,-0.165836058,0.21130217
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB15257|t__SGB15257,0.089705374,-0.007095306,-0.066431307,0.003845736,-0.149535985,-0.004225091,-0.123963361,-0.221602571,0.156671116,0.158521464,0.033632489,-0.359277952,-0.057916387,0.128938835,-0.11379606,0.265871575,0.244904789,-0.845199342,-1.016426085,0.319332814,-0.159646024,-0.349166885,-0.620740642,-0.535138515,2.821473558,0.071373026,-0.570051954,-0.078414037,-0.026112172,0.034177086,-0.455461559,0.327368071,-0.058028171,-0.832897029,-0.039711737,0.111969032,-0.044898004,-0.300722519,0.188859793,-0.450592626,-0.422411397,-0.210923588,-0.247592453,-0.319504266,0.539558425,-0.536897482,-0.559076141,-0.117649747,0.37727875,0.069039634,-0.012798389,-0.308458467,0.26270303,-0.171925589,0.254203201,-0.338888918,-0.683335421,-0.251701367,-0.243230446,-0.208778199,-0.476307688,-0.182104242,-0.20014692,0.094087276,0.295787626,0.427720006,-0.62817599,-0.52952206,0.00845136,0.038037054,0.131473559,-0.101212228,-0.194898091,0.27276727,-0.361421237,0.314718583,0.177609514,0.33168159,0.336153875,-0.064003706,0.748379287,0.072814313,-0.165808062,0.55877845,-0.524292132,0.027917405,0.881466636,0.164786233,0.056226228,0.026473993,-0.174552242,0.111385395,0.045412159,0.227053904,0.016731883,0.011675452,0.603903827,0.078730525,0.497755346,0.00046205,-0.000587423,0.080139222,-0.294141464,0.041748873,0.082860442,-2.23E-05,0.261713433,6.48E-05,-0.067918789,-0.035405092,-0.008001185,0.005164551,0.339991165,0.115480701,-0.23506912,0.340347445,0.11286225,-0.133438457,-0.212064117,-0.129647739,-0.019285931,0.213012969,-0.079202366
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus|t__SGB4960,0.07557551,0.002506527,0.037192955,0.004788494,-0.12005959,-0.020648424,0.068376599,-0.048045847,-0.115271046,-0.149726804,0.04099227,-0.204881343,-0.042560794,0.512859169,0.238615575,0.591071733,0.37189719,0.06158188,0.177786837,0.071190893,0.369467588,-0.143626156,-0.863023022,0.894018281,-0.247970352,0.222834053,0.060052258,-0.023941732,0.033762965,0.078932078,-0.12151986,-0.198650648,0.07741529,-0.356143959,-0.082348927,0.205798725,0.084226482,0.212115006,0.025815032,0.195411608,-0.028128647,0.020485631,0.080095286,0.504173105,-0.048661029,0.189612336,0.161426156,-0.145264358,-0.133552025,-0.093497455,-0.005259234,0.518349561,-0.075076162,0.176402047,0.501030919,0.293852264,-0.189253425,0.020618525,-0.036417647,0.110427206,0.022565165,0.07500369,-0.30577081,0.085951504,0.015651021,-0.90590699,-1.635193087,0.019465615,0.00034506,0.32797646,1.288873257,0.367275965,0.445740806,-0.142291,0.286163614,0.614660656,0.417312505,0.538749057,0.704936463,0.818316559,1.623686329,0.053067884,-0.073052879,-1.019213261,-0.074557111,0.128659245,1.002296973,0.534990979,-0.037136849,0.031829862,-0.445956691,-0.028934493,0.021048388,0.161387246,0.007797614,0.014622161,-0.202488566,0.060600882,-1.800563364,2.25E-05,0.008392753,0.263078339,0.271402261,0.005594245,0.294385669,0.000870854,0.408193674,4.95E-05,-0.029583198,0.337687603,0.507505315,-0.827823153,-0.617580023,0.532766673,0.158453628,0.585617222,-0.295167898,0.432150592,0.11691458,0.233077689,0.106453921,0.035877183,-0.020121245
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis|t__SGB17244,-0.017077499,0.015557669,0.006030062,-0.013420326,0.135160985,0.041731485,-0.779220107,-0.154679081,-0.287556588,0.169200892,-0.247013337,-0.303285646,-0.096653083,-1.073294201,-0.217596541,-0.548259428,-0.670889524,-0.312631761,-0.018966578,0.403074173,-0.353648692,-0.839978029,0.483503297,0.219243392,-2.325493158,0.199677668,-0.996946864,-0.163155208,-0.013278191,0.042515304,-0.611229177,0.209550728,0.000815617,1.127788478,0.169655898,0.056916467,-0.286200056,-0.090568846,-0.17805726,0.112482387,0.943212146,-0.42241338,-0.555453442,0.336155401,0.846883637,0.534450633,0.906534933,0.659079702,-0.696516392,-0.136502556,-0.202320538,0.589591701,0.299006833,-0.105275544,-0.361800641,0.445050937,-0.424360933,-0.141883774,-0.454428803,-0.075569997,-0.074625318,0.063079481,0.274425218,0.028809937,-0.112507189,0.122403946,3.928072019,0.00818504,1.083660983,1.058667433,0.552494456,0.373732001,0.867905627,0.212519831,-0.528797699,0.169755516,-0.167606196,0.560788848,0.863679003,0.381278188,-0.396237214,0.154622717,0.238416583,-1.619414489,0.218389031,0.204099499,-0.479607749,0.710095098,0.026642276,0.031126148,-0.002607754,-0.116331758,-0.008260676,-0.094904834,-0.038267156,0.005951366,0.280568868,-0.048591324,-2.166273587,0.000444271,0.010061999,-0.160131894,0.005766774,0.109082277,-0.090289573,0.001768862,0.175438463,-2.93E-05,-0.046563283,0.127445215,0.349909108,-0.109448936,0.129878205,0.521327686,0.145508898,-0.202618856,-0.079679636,0.036400736,-0.298003514,-0.004752803,0.430607089,-0.290567475,0.111842559
